EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
122569.375,122582.875,122997.453,122881.578,122885.336,123117.797,123146.945,123368.492,-0.075,1.005,-0.074,-3.021,1.953,-1.923,93.333,1394.000,0.000
122569.375,122582.875,122997.453,122881.578,122885.336,123117.797,123146.945,123368.492,-0.075,1.005,-0.074,-3.021,1.953,-1.923,93.333,1395.000,0.000
122569.375,122582.875,122997.453,122881.578,122885.336,123117.797,123146.945,123368.492,-0.075,1.005,-0.074,-3.021,1.953,-1.923,93.333,1396.000,0.000
122569.375,122582.875,122997.453,122881.578,122885.336,123117.797,123146.945,123368.492,-0.075,1.005,-0.074,-3.021,1.953,-1.923,93.333,1397.000,0.000
122569.375,122582.875,122997.453,122881.578,122885.336,123117.797,123146.945,123368.492,-0.075,1.005,-0.074,-3.021,1.953,-1.923,93.333,1398.000,0.000
122569.375,122582.875,122997.453,122881.578,122885.336,123117.797,123146.945,123368.492,-0.075,1.005,-0.074,-3.021,1.953,-1.923,93.333,1399.000,0.000
122569.375,122582.875,122997.453,122881.578,122885.336,123117.797,123146.945,123368.492,-0.075,1.005,-0.074,-3.021,1.953,-1.923,93.333,1400.000,0.000
122569.375,122582.875,122997.453,122881.578,122885.336,123117.797,123146.945,123368.492,-0.075,1.005,-0.074,-3.021,1.953,-1.923,93.333,1401.000,0.000
122569.375,122582.875,122997.453,122881.578,122885.336,123117.797,123146.945,123368.492,-0.075,1.005,-0.074,-3.021,1.953,-1.923,93.333,1402.000,0.000
122569.375,122582.875,122997.453,122881.578,122885.336,123117.797,123146.945,123368.492,-0.075,1.005,-0.074,-3.021,1.953,-1.923,93.333,1403.000,0.000
122569.375,122582.875,122997.453,122881.578,122885.336,123117.797,123146.945,123368.492,-0.075,1.005,-0.074,-3.021,1.953,-1.923,93.333,1404.000,0.000
123377.078,123390.664,123805.602,123689.641,123693.305,123926.031,123955.273,124176.734,-0.083,0.984,-0.064,-0.214,0.549,-1.678,93.333,1405.000,1.000
123420.797,123434.563,123849.234,123733.273,123737.031,123969.578,123998.992,124220.453,-0.082,0.988,-0.061,-0.092,0.336,-1.740,93.333,1406.000,1.000
123468.453,123482.305,123896.617,123781.016,123784.414,124017.141,124046.195,124268.461,-0.083,0.992,-0.060,-0.122,0.061,-1.740,93.333,1407.000,1.000
123518.336,123531.930,123946.508,123830.547,123834.211,124066.758,124096.086,124317.992,-0.083,0.993,-0.059,-0.153,-0.275,-1.678,93.333,1408.000,1.000
123568.227,123582.000,123996.484,123880.797,123884.281,124117.094,124146.336,124368.063,-0.083,0.995,-0.062,-0.061,-0.549,-1.678,93.333,1409.000,1.000
123611.414,123625.266,124039.938,123924.070,123927.914,124160.188,124189.516,124411.602,-0.080,0.996,-0.063,0.000,-0.732,-1.587,93.333,1410.000,1.000
123657.008,123670.422,124085.625,123969.398,123973.242,124205.969,124235.023,124457.109,-0.080,0.995,-0.062,-0.031,-0.946,-1.587,93.333,1411.000,1.000
123707.438,123721.203,124135.961,124020.094,124023.578,124256.391,124285.359,124507.625,-0.080,0.993,-0.064,-0.061,-1.190,-1.495,93.333,1412.000,1.000
123759.023,123772.703,124187.727,124071.586,124075.430,124307.805,124337.305,124559.211,-0.080,0.992,-0.064,0.000,-1.282,-1.343,93.333,1413.000,1.000
123802.477,123815.797,124231.180,124114.594,124118.797,124351.344,124380.492,124602.484,-0.078,0.992,-0.066,0.031,-1.373,-1.190,93.333,1414.000,1.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1415.000,1.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1416.000,0.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1417.000,0.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1418.000,0.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1419.000,0.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1420.000,0.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1421.000,0.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1422.000,0.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1423.000,0.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1424.000,0.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1425.000,0.000
123846.375,123859.336,124274.898,124158.492,124162.250,124395.242,124424.117,124646.477,-0.077,0.990,-0.067,0.000,-1.465,-1.038,93.333,1426.000,0.000
124422.781,124435.742,124851.398,124735.523,124738.836,124971.469,125000.617,125223.328,-0.068,0.997,-0.067,0.061,-2.045,-0.092,93.333,1427.000,1.000
124471.594,124484.742,124900.031,124784.070,124787.648,125020.555,125049.609,125272.414,-0.066,0.996,-0.068,-0.031,-1.892,-0.244,93.333,1428.000,1.000
124522.469,124536.234,124951.266,124835.750,124838.883,125071.609,125100.844,125323.641,-0.065,0.997,-0.065,-0.061,-1.923,-0.305,93.333,1429.000,1.000
124573.609,124587.109,125002.492,124886.266,124889.570,125121.852,125151.805,125374.430,-0.067,0.996,-0.070,-0.122,-1.862,-0.214,93.333,1430.000,1.000
124615.984,124629.219,125044.516,124928.469,124932.219,125164.680,125194.094,125416.445,-0.068,0.993,-0.069,-0.092,-1.709,-0.305,93.333,1431.000,1.000
124660.422,124673.836,125089.039,124973.352,124976.836,125209.023,125238.258,125460.797,-0.069,0.991,-0.069,-0.031,-1.678,-0.427,93.333,1432.000,1.000
124707.898,124721.313,125136.602,125020.555,125024.039,125256.320,125285.828,125508.539,-0.070,0.995,-0.066,0.000,-1.495,-0.427,93.333,1433.000,1.000
124758.055,124771.375,125186.852,125070.891,125074.109,125306.836,125335.984,125558.875,-0.073,0.995,-0.066,0.031,-1.526,-0.458,93.333,1434.000,1.000
124800.883,124814.383,125229.945,125113.984,125117.203,125350.016,125379.164,125601.875,-0.074,0.994,-0.065,-0.153,-1.526,-0.580,93.333,1435.000,1.000
124846.031,124859.445,125275.008,125158.422,125162.086,125394.547,125424.047,125646.672,-0.077,0.991,-0.067,-0.122,-1.678,-0.397,93.333,1436.000,1.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1437.000,1.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1438.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1439.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1440.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1441.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1442.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1443.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1444.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1445.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1446.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1447.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1448.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1449.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1450.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1451.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1452.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1453.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1454.000,0.000
124894.938,124908.258,125323.734,125207.148,125210.547,125443.625,125472.773,125695.578,-0.077,0.990,-0.070,0.000,-1.648,-0.275,93.333,1455.000,0.000
125780.781,125794.195,126210.023,126094.063,126097.281,126330.727,126358.977,126582.492,-0.082,0.995,-0.072,-0.214,-1.038,-0.061,93.333,1456.000,1.000
125827.008,125840.414,126256.250,126140.195,126143.148,126376.945,126405.023,126628.805,-0.081,0.995,-0.071,-0.305,-1.129,-0.092,93.333,1457.000,1.000
125875.555,125888.875,126304.797,126188.836,126191.609,126425.406,126453.477,126677.180,-0.077,0.998,-0.073,-0.397,-1.404,-0.061,93.333,1458.000,1.000
125925.891,125939.211,126355.133,126239.086,126242.125,126475.383,126504.086,126727.516,-0.070,1.000,-0.076,-0.549,-1.526,-0.031,93.333,1459.000,1.000
125969.344,125982.750,126398.586,126282.805,126285.484,126518.656,126547.359,126771.055,-0.062,1.000,-0.075,-0.488,-1.526,0.031,93.333,1460.000,1.000
126014.406,126027.453,126443.195,126327.953,126330.281,126563.539,126591.703,126815.938,-0.050,0.999,-0.077,-0.488,-1.404,0.183,93.333,1461.000,1.000
126063.398,126076.539,126492.375,126376.500,126379.359,126612.625,126640.875,126864.844,-0.038,0.998,-0.076,-0.549,-1.038,0.122,93.333,1462.000,1.000
126115.703,126129.203,126544.945,126429.070,126431.844,126665.375,126693.805,126917.320,-0.025,1.000,-0.077,-0.519,-0.427,0.122,93.333,1463.000,1.000
126160.227,126173.633,126589.289,126473.594,126476.281,126709.453,126738.422,126961.852,-0.015,0.999,-0.079,-0.580,0.305,-0.122,93.333,1464.000,1.000
126203.406,126216.734,126632.828,126516.867,126519.641,126753.086,126781.602,127005.211,-0.009,0.998,-0.077,-0.671,1.068,-0.458,93.333,1465.000,1.000
126250.617,126263.938,126679.859,126564.078,126566.938,126800.648,126828.813,127052.688,-0.004,0.995,-0.078,-0.671,2.014,-0.977,93.333,1466.000,1.000
126303.813,126316.953,126732.516,126616.828,126619.328,126853.398,126881.469,127105.617,-0.008,0.996,-0.078,-0.732,3.143,-1.373,93.333,1467.000,1.000
126351.828,126364.789,126780.352,126664.750,126667.250,126901.055,126929.125,127153.266,-0.010,0.998,-0.079,-0.702,4.150,-1.923,93.333,1468.000,1.000
126393.133,126405.914,126821.836,126706.500,126708.469,126942.539,126970.875,127194.664,-0.018,0.996,-0.077,-0.763,5.280,-2.533,93.333,1469.000,1.000
126439.172,126452.141,126867.969,126752.547,126754.875,126988.672,127017.281,127240.711,-0.026,0.999,-0.073,-1.068,6.134,-2.899,93.333,1470.000,1.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1471.000,1.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1472.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1473.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1474.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1475.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1476.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1477.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1478.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1479.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1480.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1481.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1482.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1483.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1484.000,0.000
126487.008,126500.242,126916.164,126800.734,126802.883,127036.594,127065.023,127288.359,-0.037,1.001,-0.075,-1.190,6.897,-3.204,93.333,1485.000,0.000
127128.234,127141.469,127557.836,127441.961,127444.195,127677.727,127706.430,127930.484,0.021,0.988,-0.064,-2.075,13.580,-4.486,93.333,1486.000,1.000
127176.250,127189.391,127605.758,127490.063,127492.211,127725.383,127754.438,127978.492,0.044,0.995,-0.061,-1.862,14.954,-4.791,93.333,1487.000,1.000
127228.016,127241.242,127657.617,127541.742,127543.891,127777.242,127806.211,128030.438,0.069,1.003,-0.058,-1.770,16.724,-4.974,93.333,1488.000,1.000
127272.266,127285.234,127701.781,127585.641,127588.141,127821.672,127850.195,128074.250,0.094,1.007,-0.062,-1.678,18.677,-5.096,93.333,1489.000,1.000
127313.844,127327.078,127743.445,127627.484,127629.898,127863.695,127891.953,128116.273,0.124,1.011,-0.069,-1.862,21.210,-5.371,93.333,1490.000,1.000
127364.539,127377.773,127794.227,127678.266,127680.594,127914.477,127942.555,128166.789,0.150,1.013,-0.072,-2.197,24.445,-5.646,93.333,1491.000,1.000
127420.688,127433.563,127850.016,127734.328,127736.563,127970.539,127998.883,128222.938,0.173,1.010,-0.080,-2.594,28.168,-6.042,93.333,1492.000,1.000
127469.500,127481.836,127898.836,127783.055,127785.016,128019.172,128047.430,128271.391,0.194,1.006,-0.090,-2.716,32.349,-6.653,93.333,1493.000,1.000
127511.164,127523.859,127940.766,127824.891,127826.773,128060.664,128088.820,128312.969,0.206,1.004,-0.094,-2.716,37.170,-7.385,93.333,1494.000,1.000
127560.250,127573.391,127990.117,127874.422,127875.945,128110.016,128138.086,128362.320,0.216,1.001,-0.103,-2.655,42.053,-8.057,93.333,1495.000,1.000
127606.203,127618.992,128035.625,127920.023,127921.633,128156.055,128184.039,128408.367,0.218,0.996,-0.118,-2.563,47.150,-9.186,93.333,1496.000,1.000
127642.414,127655.375,128072.195,127956.234,127958.289,128192.445,128220.523,128445.023,0.211,0.991,-0.126,-2.441,52.643,-10.773,93.333,1497.000,1.000
127666.375,127679.516,128096.422,127980.641,127982.336,128216.500,128244.570,128469.164,0.191,0.990,-0.137,-2.197,58.472,-12.512,93.333,1498.000,1.000
127690.070,127703.391,128120.023,128004.242,128005.852,128239.922,128267.992,128492.492,0.163,0.990,-0.145,-2.045,64.026,-14.435,93.333,1499.000,1.000
127708.219,127721.539,128137.906,128022.219,128023.914,128258.164,128286.234,128510.828,0.129,0.989,-0.146,-1.770,69.092,-16.449,93.333,1500.000,1.000
127720.648,127734.055,128150.070,128034.289,128036.523,128270.320,128298.391,128523.164,0.090,0.997,-0.146,-1.617,73.364,-18.433,93.333,1501.000,1.000
127720.555,127733.344,128149.797,128034.016,128036.164,128270.227,128298.391,128522.891,0.048,1.004,-0.142,-1.556,76.569,-20.325,93.333,1502.000,1.000
127723.063,127736.289,128152.750,128036.969,128038.938,128272.914,128301.258,128525.758,0.007,1.016,-0.139,-1.770,79.224,-22.186,93.333,1503.000,1.000
127729.766,127742.727,128159.188,128043.406,128045.461,128279.172,128307.781,128532.102,-0.030,1.026,-0.132,-2.319,81.055,-23.743,93.333,1504.000,1.000
127732.000,127744.336,128161.156,128045.641,128047.789,128281.406,128310.195,128534.250,-0.061,1.033,-0.128,-3.204,82.184,-24.933,93.333,1505.000,1.000
127724.672,127737.633,128154.094,128038.305,128040.453,128274.523,128302.867,128526.914,-0.086,1.040,-0.117,-4.517,82.733,-25.787,93.333,1506.000,1.000
127724.039,127737.188,128153.555,128037.953,128040.008,128273.805,128301.969,128526.203,-0.104,1.038,-0.109,-5.981,82.703,-26.489,93.333,1507.000,1.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1508.000,1.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1509.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1510.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1511.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1512.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1513.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1514.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1515.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1516.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1517.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1518.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1519.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1520.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1521.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1522.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1523.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1524.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1525.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1526.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1527.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1528.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1529.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1530.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1531.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1532.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1533.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1534.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1535.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1536.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1537.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1538.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1539.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1540.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1541.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1542.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1543.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1544.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1545.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1546.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1547.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1548.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1549.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1550.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1551.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1552.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1553.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1554.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1555.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1556.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1557.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1558.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1559.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1560.000,0.000
127721.633,127734.328,128150.961,128035.625,128037.594,128271.391,128299.734,128524.055,-0.118,1.030,-0.107,-7.721,82.428,-26.886,93.333,1561.000,0.000
130659.008,130672.234,131090.484,130974.258,130974.969,131210.203,131237.297,131463.578,0.275,0.945,-0.156,15.381,-150.055,79.437,93.333,1562.000,1.000
130827.898,130841.305,131259.281,131143.141,131143.500,131378.906,131406.531,131632.563,0.359,0.950,-0.159,16.510,-145.447,79.956,93.333,1563.000,1.000
130997.055,131010.289,131428.000,131311.859,131312.750,131547.797,131575.422,131801.625,0.431,0.956,-0.166,17.609,-139.221,79.224,93.333,1564.000,1.000
